95.35	67.0959	
85.55	67.0959	
94.65	67.0959	
97.4	67.0959	
97.15	67.0959	
99.2	67.0959	
96	67.0959	
99.25	67.0959	
102.8	67.0959	
91.95	67.0959	
102.45	67.0959	
100.8	67.0959	
102.75	67.0959	
95.8	67.0959	
93.3	67.0959	
98.65	67.0959	
94.1	67.0959	
92.4	67.0959	
96.55	67.0959	
105.6	67.0959	
93.8	67.0959	
96.6	67.0959	
96.45	67.0959	
96.15	67.0959	
98.7	67.0959	
90.95	67.0959	
94.3	67.0959	
97.8	67.0959	
101.85	67.0959	
100.7	67.0959	
92.5	67.0959	
97	67.0959	
97.95	67.0959	
89.8	67.0959	
105.05	67.0959	
96	67.0959	
97.25	67.0959	
93.15	67.0959	
92.45	67.0959	
98.5	67.0959	
90.55	67.0959	
95.55	67.0959	
93.85	67.0959	
93.85	67.0959	
85.4	67.0959	
92.7	67.0959	
90.75	67.0959	
89.65	67.0959	
98.9	67.0959	
94.85	67.0959	
92.45	67.0959	
92.55	67.0959	
92.45	67.0959	
95.4	67.0959	
89.55	67.0959	
94.6	67.0959	
96	67.0959	
100.45	67.0959	
99.4	67.0959	
93.65	67.0959	
90.3	67.0959	
98	67.0959	
97.45	67.0959	
86.9	67.0959	
94.15	67.0959	
93.85	67.0959	
95.15	67.0959	
98.6	67.0959	
107.1	67.0959	
98.8	67.0959	
95	67.0959	
102.6	67.0959	
98.45	67.0959	
95.95	67.0959	
96.6	67.0959	
96.35	67.0959	
93.65	67.0959	
99.85	67.0959	
98.85	67.0959	
100.55	67.0959	
95.85	67.0959	
93.4	67.0959	
99.35	67.0959	
98.5	67.0959	
93.8	67.0959	
104.65	67.0959	
92.2	67.0959	
85.55	67.0959	
99.55	67.0959	
92.75	67.0959	
95.3	67.0959	
94.6	67.0959	
100.45	67.0959	
97.15	67.0959	
96.7	67.0959	
106.6	67.0959	
93.05	67.0959	
101.45	67.0959	
91.15	67.0959	
92.4	67.0959	
95.6	67.0959	
100.2	67.0959	
88.65	67.0959	
96.1	67.0959	
91.95	67.0959	
87.2	67.0959	
90.9	67.0959	
89.05	67.0959	
95.8	67.0959	
89.8	67.0959	
90.65	67.0959	
94.45	67.0959	
101.55	67.0959	
96.7	67.0959	
98.85	67.0959	
95.75	67.0959	
100.55	67.0959	
92.45	67.0959	
94.4	67.0959	
89.1	67.0959	
90.5	67.0959	
95.5	67.0959	
89.25	67.0959	
87.85	67.0959	
93.7	67.0959	
92.85	67.0959	
89.5	67.0959	
94.6	67.0959	
91.05	67.0959	
94.35	67.0959	
91.3	67.0959	
90.9	67.0959	
91.75	67.0959	
95.5	67.0959	
94.35	67.0959	
91.9	67.0959	
98	67.0959	
89.85	67.0959	
91.65	67.0959	
86.95	67.0959	
100.55	67.0959	
91.9	67.0959	
89.2	67.0959	
91.65	67.0959	
87.85	67.0959	
90.15	67.0959	
91.15	67.0959	
90.9	67.0959	
91.8	67.0959	
89.3	67.0959	
85.75	67.0959	
87.2	67.0959	
92.65	67.0959	
91.95	67.0959	
93.05	67.0959	
90.55	67.0959	
94.7	67.0959	
103.5	67.0959	
98.2	67.0959	
109.35	67.0959	
97.15	67.0959	
97.5	67.0959	
95.6	67.0959	
90.25	67.0959	
93.7	67.0959	
99.75	67.0959	
96.7	67.0959	
101.75	67.0959	
97.25	67.0959	
86	67.0959	
100.25	67.0959	
85.9	67.0959	
96.65	67.0959	
98.5	67.0959	
101.75	67.0959	
91.95	67.0959	
93.35	67.0959	
95.6	67.0959	
91.25	67.0959	
92.7	67.0959	
90.35	67.0959	
89.55	67.0959	
88.1	67.0959	
95.55	67.0959	
96.9	67.0959	
94.05	67.0959	
85.5	67.0959	
100.45	67.0959	
90.85	67.0959	
84.35	67.0959	
92.6	67.0959	
96.8	67.0959	
95.25	67.0959	
95	67.0959	
94.65	67.0959	
99.95	67.0959	
104.35	67.0959	
89.65	67.0959	
97.55	67.0959	
93.3	67.0959	
90.5	67.0959	
98.95	67.0959	
88.65	67.0959	
90.95	67.0959	
97	67.0959	
93.9	67.0959	
102.4	67.0959	
85.6	67.0959	
95.15	67.0959	
92.35	67.0959	
91.5	67.0959	
92.2	67.0959	
90.45	67.0959	
99.85	67.0959	
91.25	67.0959	
95.7	67.0959	
89.55	67.0959	
83.95	67.0959	
94.75	67.0959	
87.9	67.0959	
82.9	67.0959	
90.15	67.0959	
93.7	67.0959	
92.15	67.0959	
92.35	67.0959	
87.35	67.0959	
91.55	67.0959	
100.1	67.0959	
94.4	67.0959	
99	67.0959	
87.8	67.0959	
90.2	67.0959	
99.15	67.0959	
89.35	67.0959	
87.4	67.0959	
90.25	67.0959	
84.15	67.0959	
98.75	67.0959	
89.5	67.0959	
95.3	67.0959	
93.75	67.0959	
100.2	67.0959	
92.35	67.0959	
95.5	67.0959	
94.8	67.0959	
95.95	67.0959	
99.3	67.0959	
95.65	67.0959	
94.2	67.0959	
94.3	67.0959	
92.35	67.0959	
88.25	67.0959	
98.6	67.0959	
89.2	67.0959	
96.55	67.0959	
95.65	67.0959	
98.05	67.0959	
93.65	67.0959	
101.3	67.0959	
94.25	67.0959	
97.6	67.0959	
91.4	67.0959	
101.9	67.0959	
90.9	67.0959	
87.55	67.0959	
87.7	67.0959	
94.9	67.0959	
94.55	67.0959	
97.4	67.0959	
92.15	67.0959	
99.5	67.0959	
92.15	67.0959	
92.85	67.0959	
94.5	67.0959	
91.4	67.0959	
88.15	67.0959	
94.25	67.0959	
94.4	67.0959	
97.25	67.0959	
85.85	67.0959	
90.8	67.0959	
94.75	67.0959	
92	67.0959	
87.45	67.0959	
87.45	67.0959	
87.7	67.0959	
91.4	67.0959	
89.8	67.0959	
95.45	67.0959	
89.65	67.0959	
86.7	67.0959	
84.45	67.0959	
83.75	67.0959	
95.65	67.0959	
96.35	67.0959	
86.5	67.0959	
102.55	67.0959	
95.6	67.0959	
91.85	67.0959	
99.15	67.0959	
95.85	67.0959	
100.8	67.0959	
91.4	67.0959	
87.95	67.0959	
90.7	67.0959	
91.45	67.0959	
85.85	67.0959	
92.15	67.0959	
94.6	67.0959	
95.5	67.0959	
85.4	67.0959	
95.15	67.0959	
